Area Code,Date,Product,Product Line,Product Type,State,Territory,Territory Size,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
585,01-09-2012,Caffe Mocha,Beans,Espresso,New York,East,Major Territory,Regular,110,-50,-180,60,121,"2,932",-53,110,1,-197,68,144
781,01-09-2012,Regular Espresso,Beans,Espresso,Massachusetts,East,Major Territory,Regular,140,160,100,300,155,"1,280",155,43,1,87,310,68
716,01-09-2012,Regular Espresso,Beans,Espresso,New York,East,Major Territory,Regular,230,320,240,550,249,"1,286",318,69,1,224,567,94
830,01-09-2012,Caffe Latte,Beans,Espresso,Texas,South,Major Territory,Regular,50,70,40,120,60,-718,90,19,1,39,150,51
713,01-09-2012,Caffe Mocha,Beans,Espresso,Texas,South,Major Territory,Regular,100,150,120,250,123,928,179,34,1,134,302,45
949,01-09-2012,Caffe Latte,Beans,Espresso,California,West,Major Territory,Regular,230,240,160,470,249,"1,775",249,69,1,156,498,93
951,01-09-2012,Caffe Mocha,Beans,Espresso,California,West,Major Territory,Regular,110,160,30,270,121,910,169,110,1,26,290,143
563,01-09-2012,Decaf Irish Cream,Beans,Coffee,Iowa,Central,Small Territory,Decaf,10,20,10,30,15,600,20,4,1,3,35,17
314,01-09-2012,Decaf Irish Cream,Beans,Coffee,Missouri,Central,Small Territory,Decaf,60,80,50,140,62,"1,059",74,19,1,34,136,40
262,01-09-2012,Decaf Irish Cream,Beans,Coffee,Wisconsin,Central,Small Territory,Decaf,90,110,70,200,85,555,114,28,1,58,199,56
504,01-09-2012,Decaf Irish Cream,Beans,Coffee,Louisiana,South,Small Territory,Decaf,60,90,70,150,51,857,75,14,1,50,126,25
505,01-09-2012,Decaf Irish Cream,Beans,Coffee,New Mexico,South,Small Territory,Decaf,130,10,-40,140,104,"1,574",11,32,1,-44,115,55
580,01-09-2012,Decaf Irish Cream,Beans,Coffee,Oklahoma,South,Small Territory,Decaf,30,60,50,90,29,862,43,8,1,23,72,20
702,01-09-2012,Decaf Irish Cream,Beans,Coffee,Nevada,West,Small Territory,Decaf,40,50,30,90,33,"1,003",39,10,1,7,72,32
971,01-09-2012,Decaf Irish Cream,Beans,Coffee,Oregon,West,Small Territory,Decaf,50,80,50,130,43,424,64,13,1,28,107,36
801,01-09-2012,Decaf Irish Cream,Beans,Coffee,Utah,West,Small Territory,Decaf,80,100,50,180,67,599,83,25,1,24,150,59
360,01-09-2012,Decaf Irish Cream,Beans,Coffee,Washington,West,Small Territory,Decaf,110,160,60,270,93,692,130,84,1,16,223,114
319,01-09-2012,Decaf Espresso,Beans,Espresso,Iowa,Central,Small Territory,Decaf,0,50,40,50,0,473,43,0,1,32,43,11
417,01-09-2012,Decaf Espresso,Beans,Espresso,Missouri,Central,Small Territory,Decaf,30,60,50,90,32,837,47,8,1,27,79,20
608,01-09-2012,Decaf Espresso,Beans,Espresso,Wisconsin,Central,Small Territory,Decaf,30,50,30,80,33,577,43,10,1,21,76,22
860,01-09-2012,Decaf Espresso,Beans,Espresso,Connecticut,East,Small Territory,Decaf,40,70,40,110,48,380,65,15,1,23,113,42
985,01-09-2012,Decaf Espresso,Beans,Espresso,Louisiana,South,Small Territory,Decaf,30,60,40,90,46,454,67,14,1,31,113,36
505,01-09-2012,Decaf Espresso,Beans,Espresso,New Mexico,South,Small Territory,Decaf,30,40,10,70,39,248,52,12,1,13,91,39
580,01-09-2012,Decaf Espresso,Beans,Espresso,Oklahoma,South,Small Territory,Decaf,80,130,80,210,99,798,150,32,1,87,249,63
702,01-09-2012,Decaf Espresso,Beans,Espresso,Nevada,West,Small Territory,Decaf,20,30,20,50,23,803,35,6,1,17,58,18
541,01-09-2012,Decaf Espresso,Beans,Espresso,Oregon,West,Small Territory,Decaf,140,150,90,290,155,"1,280",155,43,1,87,310,68
435,01-09-2012,Decaf Espresso,Beans,Espresso,Utah,West,Small Territory,Decaf,40,60,40,100,44,886,64,12,1,40,108,24
206,01-09-2012,Decaf Espresso,Beans,Espresso,Washington,West,Small Territory,Decaf,70,100,70,170,83,"1,063",99,25,1,53,182,46
319,01-09-2012,Amaretto,Beans,Coffee,Iowa,Central,Small Territory,Regular,20,30,20,50,19,848,29,5,1,13,48,16
414,01-09-2012,Amaretto,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,70,80,30,150,67,391,82,25,1,23,149,59
319,01-09-2012,Colombian,Beans,Coffee,Iowa,Central,Small Territory,Regular,30,40,20,70,33,"1,003",39,10,1,7,72,32
314,01-09-2012,Colombian,Beans,Coffee,Missouri,Central,Small Territory,Regular,70,80,30,150,67,599,83,25,1,25,150,58
414,01-09-2012,Colombian,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,90,140,40,230,93,692,130,84,1,16,223,114
603,01-09-2012,Amaretto,Beans,Coffee,New Hampshire,East,Small Territory,Regular,40,70,50,110,49,315,71,15,1,33,120,38
860,01-09-2012,Colombian,Beans,Coffee,Connecticut,East,Small Territory,Regular,90,150,110,240,103,"1,130",155,33,1,91,258,64
603,01-09-2012,Colombian,Beans,Coffee,New Hampshire,East,Small Territory,Regular,50,80,50,130,55,453,84,18,1,34,139,50
318,01-09-2012,Colombian,Beans,Coffee,Louisiana,South,Small Territory,Regular,60,80,60,140,48,834,71,13,1,46,119,25
505,01-09-2012,Colombian,Beans,Coffee,New Mexico,South,Small Territory,Regular,60,110,70,170,55,453,84,18,1,34,139,50
580,01-09-2012,Colombian,Beans,Coffee,Oklahoma,South,Small Territory,Regular,70,100,80,170,61,579,79,20,1,47,140,32
541,01-09-2012,Amaretto,Beans,Coffee,Oregon,West,Small Territory,Regular,60,90,30,150,52,509,74,47,1,-3,126,77
801,01-09-2012,Amaretto,Beans,Coffee,Utah,West,Small Territory,Regular,70,100,70,170,62,"1,059",74,19,1,33,136,41
702,01-09-2012,Colombian,Beans,Coffee,Nevada,West,Small Territory,Regular,50,60,20,110,40,244,51,15,1,2,91,49
541,01-09-2012,Colombian,Beans,Coffee,Oregon,West,Small Territory,Regular,70,100,50,170,57,469,80,18,1,18,137,62
435,01-09-2012,Colombian,Beans,Coffee,Utah,West,Small Territory,Regular,60,80,50,140,48,380,65,15,1,22,113,43
360,01-09-2012,Colombian,Beans,Coffee,Washington,West,Small Territory,Regular,80,120,80,200,68,445,99,21,1,56,167,43
515,01-09-2012,Caffe Mocha,Beans,Espresso,Iowa,Central,Small Territory,Regular,20,40,30,60,23,803,35,6,1,18,58,17
816,01-09-2012,Caffe Mocha,Beans,Espresso,Missouri,Central,Small Territory,Regular,50,70,50,120,44,886,64,12,1,41,108,23
414,01-09-2012,Caffe Mocha,Beans,Espresso,Wisconsin,Central,Small Territory,Regular,90,120,80,210,83,"1,063",99,25,1,53,182,46
959,01-09-2012,Caffe Mocha,Beans,Espresso,Connecticut,East,Small Territory,Regular,50,90,20,140,62,612,87,56,1,2,149,85
603,01-09-2012,Caffe Mocha,Beans,Espresso,New Hampshire,East,Small Territory,Regular,40,60,10,100,44,325,62,40,1,-7,106,69
603,01-09-2012,Regular Espresso,Beans,Espresso,New Hampshire,East,Small Territory,Regular,20,30,0,50,24,212,30,9,1,-12,54,42
318,01-09-2012,Caffe Latte,Beans,Espresso,Louisiana,South,Small Territory,Regular,50,70,0,120,62,-613,87,56,1,2,149,85
505,01-09-2012,Caffe Latte,Beans,Espresso,New Mexico,South,Small Territory,Regular,20,20,0,40,24,-412,30,9,1,-12,54,42
580,01-09-2012,Caffe Latte,Beans,Espresso,Oklahoma,South,Small Territory,Regular,80,110,80,190,96,"-1,555",134,29,1,82,230,52
985,01-09-2012,Caffe Mocha,Beans,Espresso,Louisiana,South,Small Territory,Regular,40,80,60,120,57,349,94,17,1,53,151,41
505,01-09-2012,Caffe Mocha,Beans,Espresso,New Mexico,South,Small Territory,Regular,30,60,10,90,44,325,62,40,1,-8,106,70
580,01-09-2012,Caffe Mocha,Beans,Espresso,Oklahoma,South,Small Territory,Regular,10,30,30,40,20,482,30,5,1,13,50,17
702,01-09-2012,Caffe Latte,Beans,Espresso,Nevada,West,Small Territory,Regular,0,40,30,40,0,473,43,0,1,32,43,11
503,01-09-2012,Caffe Latte,Beans,Espresso,Oregon,West,Small Territory,Regular,40,50,10,90,45,409,57,17,1,6,102,51
435,01-09-2012,Caffe Latte,Beans,Espresso,Utah,West,Small Territory,Regular,30,40,30,70,32,837,47,8,1,27,79,20
206,01-09-2012,Caffe Latte,Beans,Espresso,Washington,West,Small Territory,Regular,30,40,30,70,33,577,43,10,1,21,76,22
775,01-09-2012,Caffe Mocha,Beans,Espresso,Nevada,West,Small Territory,Regular,10,30,20,40,19,848,29,5,1,12,48,17
541,01-09-2012,Caffe Mocha,Beans,Espresso,Oregon,West,Small Territory,Regular,50,70,40,120,53,410,72,17,1,28,125,44
435,01-09-2012,Caffe Mocha,Beans,Espresso,Utah,West,Small Territory,Regular,60,90,60,150,69,572,90,22,1,56,159,34
253,01-09-2012,Caffe Mocha,Beans,Espresso,Washington,West,Small Territory,Regular,60,80,30,140,67,391,82,25,1,23,149,59
970,01-09-2012,Chamomile,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,130,140,90,270,155,"1,280",155,43,1,87,310,68
708,01-09-2012,Chamomile,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,100,160,140,260,123,928,179,34,1,133,302,46
937,01-09-2012,Chamomile,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,10,30,30,40,20,482,30,5,1,14,50,16
970,01-09-2012,Lemon,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,40,70,20,110,52,509,74,47,1,-2,126,76
630,01-09-2012,Lemon,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,40,70,50,110,58,548,74,19,1,43,132,31
419,01-09-2012,Lemon,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,20,40,40,60,29,862,43,8,1,23,72,20
720,01-09-2012,Mint,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,40,70,40,110,53,410,72,17,1,27,125,45
773,01-09-2012,Mint,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,80,130,110,210,100,981,145,28,1,106,245,39
561,01-09-2012,Chamomile,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,20,30,20,50,33,577,43,10,1,21,76,22
305,01-09-2012,Lemon,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,50,60,20,110,67,391,82,25,1,24,149,58
857,01-09-2012,Lemon,Leaves,Herbal Tea,Massachusetts,East,Major Territory,Decaf,30,40,10,70,45,409,57,17,1,6,102,51
917,01-09-2012,Lemon,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,220,200,90,420,302,"1,518",239,114,1,92,541,147
407,01-09-2012,Mint,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,60,80,50,140,83,"1,063",99,25,1,53,182,46
212,01-09-2012,Mint,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,190,-110,-180,80,251,"3,948",-139,77,1,-238,112,99
830,01-09-2012,Chamomile,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,50,70,40,120,53,410,72,17,1,27,125,45
830,01-09-2012,Lemon,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,40,60,30,100,43,424,64,13,1,28,107,36
626,01-09-2012,Chamomile,Leaves,Herbal Tea,California,West,Major Territory,Decaf,80,130,110,210,100,981,145,28,1,105,245,40
209,01-09-2012,Lemon,Leaves,Herbal Tea,California,West,Major Territory,Decaf,210,270,200,480,251,"1,268",295,77,1,196,546,99
951,01-09-2012,Mint,Leaves,Herbal Tea,California,West,Major Territory,Decaf,40,70,50,110,58,548,74,19,1,43,132,31
970,01-09-2012,Darjeeling,Leaves,Tea,Colorado,Central,Major Territory,Regular,30,50,10,80,45,409,57,17,1,7,102,50
815,01-09-2012,Darjeeling,Leaves,Tea,Illinois,Central,Major Territory,Regular,60,110,80,170,81,588,118,22,1,84,199,34
440,01-09-2012,Darjeeling,Leaves,Tea,Ohio,Central,Major Territory,Regular,80,130,70,210,99,798,150,32,1,87,249,63
720,01-09-2012,Earl Grey,Leaves,Tea,Colorado,Central,Major Territory,Regular,40,50,20,90,51,"1,042",62,15,1,25,113,37
773,01-09-2012,Earl Grey,Leaves,Tea,Illinois,Central,Major Territory,Regular,50,80,40,130,60,656,90,19,1,40,150,50
513,01-09-2012,Earl Grey,Leaves,Tea,Ohio,Central,Major Territory,Regular,80,120,80,200,96,666,134,29,1,81,230,53
970,01-09-2012,Green Tea,Leaves,Tea,Colorado,Central,Major Territory,Regular,50,70,50,120,61,579,79,20,1,47,140,32
754,01-09-2012,Darjeeling,Leaves,Tea,Florida,East,Major Territory,Regular,30,60,50,90,35,875,52,9,1,32,87,20
339,01-09-2012,Darjeeling,Leaves,Tea,Massachusetts,East,Major Territory,Regular,30,40,30,70,29,862,43,8,1,23,72,20
347,01-09-2012,Darjeeling,Leaves,Tea,New York,East,Major Territory,Regular,100,160,130,260,100,981,145,28,1,106,245,39
518,01-09-2012,Earl Grey,Leaves,Tea,New York,East,Major Territory,Regular,130,190,150,320,123,928,179,34,1,133,302,46
904,01-09-2012,Green Tea,Leaves,Tea,Florida,East,Major Territory,Regular,50,80,60,130,51,857,75,14,1,49,126,26
617,01-09-2012,Green Tea,Leaves,Tea,Massachusetts,East,Major Territory,Regular,20,30,20,50,20,482,30,5,1,13,50,17
646,01-09-2012,Green Tea,Leaves,Tea,New York,East,Major Territory,Regular,80,130,100,210,81,588,118,22,1,84,199,34
310,01-09-2012,Darjeeling,Leaves,Tea,California,West,Major Territory,Regular,80,120,100,200,123,928,179,34,1,134,302,45
714,01-09-2012,Earl Grey,Leaves,Tea,California,West,Major Territory,Regular,50,80,70,130,81,588,118,22,1,84,199,34
760,01-09-2012,Green Tea,Leaves,Tea,California,West,Major Territory,Regular,30,70,40,100,60,656,90,19,1,39,150,51
712,01-09-2012,Chamomile,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,210,300,210,510,253,"1,686",336,83,1,220,589,116
636,01-09-2012,Chamomile,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,30,60,10,90,44,325,62,40,1,-7,106,69
920,01-09-2012,Chamomile,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,40,90,70,130,57,349,94,17,1,53,151,41
563,01-09-2012,Lemon,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,100,160,120,260,122,801,176,39,1,115,298,61
660,01-09-2012,Lemon,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,80,20,-10,100,104,"1,574",11,32,1,-44,115,55
608,01-09-2012,Lemon,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,40,70,60,110,51,857,75,14,1,50,126,25
959,01-09-2012,Lemon,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,50,60,20,110,67,599,83,25,1,24,150,59
603,01-09-2012,Lemon,Leaves,Herbal Tea,New Hampshire,East,Small Territory,Decaf,30,40,10,70,40,244,51,15,1,2,91,49
475,01-09-2012,Mint,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,40,60,40,100,62,"1,059",74,19,1,33,136,41
318,01-09-2012,Chamomile,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,60,90,60,150,69,572,90,22,1,55,159,35
505,01-09-2012,Chamomile,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,10,30,20,40,19,848,29,5,1,13,48,16
580,01-09-2012,Chamomile,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,60,80,30,140,67,391,82,25,1,24,149,58
225,01-09-2012,Lemon,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,60,80,30,140,67,599,83,25,1,25,150,58
505,01-09-2012,Lemon,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,30,40,20,70,33,"1,003",39,10,1,8,72,31
580,01-09-2012,Lemon,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,80,130,40,210,93,692,130,84,1,16,223,114
702,01-09-2012,Chamomile,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,100,150,40,250,121,910,169,110,1,26,290,143
541,01-09-2012,Chamomile,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,20,30,30,50,25,823,36,7,1,17,61,19
435,01-09-2012,Chamomile,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,40,60,40,100,49,315,71,15,1,34,120,37
253,01-09-2012,Chamomile,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,80,140,100,220,103,"1,130",155,33,1,91,258,64
702,01-09-2012,Lemon,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,130,210,140,340,162,"1,148",225,53,1,129,387,96
971,01-09-2012,Lemon,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,50,70,50,120,61,579,79,20,1,47,140,32
435,01-09-2012,Lemon,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,40,80,50,120,55,453,84,18,1,34,139,50
360,01-09-2012,Lemon,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,40,60,50,100,48,834,71,13,1,47,119,24
775,01-09-2012,Mint,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,100,160,120,260,122,801,176,39,1,115,298,61
801,01-09-2012,Mint,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,80,20,-20,100,104,"1,574",11,32,1,-45,115,56
641,01-09-2012,Darjeeling,Leaves,Tea,Iowa,Central,Small Territory,Regular,210,220,140,430,249,"1,775",249,69,1,155,498,94
314,01-09-2012,Darjeeling,Leaves,Tea,Missouri,Central,Small Territory,Regular,30,50,20,80,39,248,52,12,1,13,91,39
920,01-09-2012,Darjeeling,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,30,60,30,90,46,454,67,14,1,31,113,36
712,01-09-2012,Earl Grey,Leaves,Tea,Iowa,Central,Small Territory,Regular,250,340,210,590,302,"1,783",370,114,1,223,672,147
314,01-09-2012,Earl Grey,Leaves,Tea,Missouri,Central,Small Territory,Regular,20,20,-10,40,24,212,30,9,1,-12,54,42
715,01-09-2012,Earl Grey,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,50,80,10,130,62,612,87,56,1,2,149,85
573,01-09-2012,Green Tea,Leaves,Tea,Missouri,Central,Small Territory,Regular,30,50,10,80,40,244,51,15,1,2,91,49
203,01-09-2012,Darjeeling,Leaves,Tea,Connecticut,East,Small Territory,Regular,40,70,50,110,44,886,64,12,1,41,108,23
603,01-09-2012,Darjeeling,Leaves,Tea,New Hampshire,East,Small Territory,Regular,20,30,20,50,19,848,29,5,1,12,48,17
860,01-09-2012,Green Tea,Leaves,Tea,Connecticut,East,Small Territory,Regular,20,40,30,60,23,809,34,6,1,17,57,17
603,01-09-2012,Green Tea,Leaves,Tea,New Hampshire,East,Small Territory,Regular,0,40,30,40,0,473,43,0,1,31,43,12
702,01-09-2012,Darjeeling,Leaves,Tea,Nevada,West,Small Territory,Regular,160,240,170,400,253,"1,686",336,83,1,221,589,115
541,01-09-2012,Darjeeling,Leaves,Tea,Oregon,West,Small Territory,Regular,10,20,20,30,20,482,30,5,1,13,50,17
435,01-09-2012,Darjeeling,Leaves,Tea,Utah,West,Small Territory,Regular,20,50,10,70,44,325,62,40,1,-7,106,69
425,01-09-2012,Darjeeling,Leaves,Tea,Washington,West,Small Territory,Regular,30,70,40,100,57,349,94,17,1,54,151,40
702,01-09-2012,Earl Grey,Leaves,Tea,Nevada,West,Small Territory,Regular,160,170,110,330,249,"1,775",249,69,1,156,498,93
541,01-09-2012,Earl Grey,Leaves,Tea,Oregon,West,Small Territory,Regular,60,100,60,160,99,798,150,32,1,87,249,63
801,01-09-2012,Earl Grey,Leaves,Tea,Utah,West,Small Territory,Regular,20,40,20,60,39,248,52,12,1,12,91,40
360,01-09-2012,Earl Grey,Leaves,Tea,Washington,West,Small Territory,Regular,30,40,30,70,46,454,67,14,1,31,113,36
775,01-09-2012,Green Tea,Leaves,Tea,Nevada,West,Small Territory,Regular,190,-190,-280,0,302,"6,413",-302,114,1,-430,19,147
541,01-09-2012,Green Tea,Leaves,Tea,Oregon,West,Small Territory,Regular,60,90,60,150,96,666,134,29,1,81,230,53
435,01-09-2012,Green Tea,Leaves,Tea,Utah,West,Small Territory,Regular,10,20,0,30,24,212,30,9,1,-13,54,43
425,01-09-2012,Green Tea,Leaves,Tea,Washington,West,Small Territory,Regular,40,60,10,100,62,612,87,56,1,2,149,85
719,01-10-2012,Decaf Irish Cream,Beans,Coffee,Colorado,Central,Major Territory,Decaf,100,160,150,260,108,971,157,30,1,116,265,41
815,01-10-2012,Decaf Irish Cream,Beans,Coffee,Illinois,Central,Major Territory,Decaf,110,190,160,300,122,789,176,39,1,115,298,61
216,01-10-2012,Decaf Irish Cream,Beans,Coffee,Ohio,Central,Major Territory,Decaf,40,70,30,110,51,503,71,46,1,-5,122,76
561,01-10-2012,Decaf Irish Cream,Beans,Coffee,Florida,East,Major Territory,Decaf,70,110,90,180,91,656,127,28,1,76,218,51
214,01-10-2012,Decaf Irish Cream,Beans,Coffee,Texas,South,Major Territory,Decaf,40,90,80,130,39,541,51,12,1,26,90,25
951,01-10-2012,Decaf Irish Cream,Beans,Coffee,California,West,Major Territory,Decaf,220,-30,-100,190,154,"3,654",-24,50,1,-117,130,93
303,01-10-2012,Decaf Espresso,Beans,Espresso,Colorado,Central,Major Territory,Decaf,100,160,130,260,72,650,110,23,1,56,182,54
312,01-10-2012,Decaf Espresso,Beans,Espresso,Illinois,Central,Major Territory,Decaf,340,370,300,710,239,"1,755",239,66,1,149,478,90
614,01-10-2012,Decaf Espresso,Beans,Espresso,Ohio,Central,Major Territory,Decaf,70,100,70,170,54,404,66,20,1,12,120,54
239,01-10-2012,Decaf Espresso,Beans,Espresso,Florida,East,Major Territory,Decaf,70,110,90,180,86,547,116,28,1,60,202,56
915,01-10-2012,Decaf Espresso,Beans,Espresso,Texas,South,Major Territory,Decaf,40,80,80,120,76,580,111,21,1,78,187,33
714,01-10-2012,Decaf Espresso,Beans,Espresso,California,West,Major Territory,Decaf,230,320,240,550,257,"1,662",341,84,1,225,598,116
970,01-10-2012,Amaretto,Beans,Coffee,Colorado,Central,Major Territory,Regular,120,180,160,300,123,915,179,34,1,133,302,46
440,01-10-2012,Amaretto,Beans,Coffee,Ohio,Central,Major Territory,Regular,40,70,60,110,52,405,71,17,1,26,123,45
719,01-10-2012,Colombian,Beans,Coffee,Colorado,Central,Major Territory,Regular,30,50,50,80,39,541,51,12,1,27,90,24
815,01-10-2012,Colombian,Beans,Coffee,Illinois,Central,Major Territory,Regular,150,220,160,370,154,"1,132",213,50,1,120,367,93
937,01-10-2012,Colombian,Beans,Coffee,Ohio,Central,Major Territory,Regular,30,70,60,100,43,419,64,13,1,28,107,36
407,01-10-2012,Colombian,Beans,Coffee,Florida,East,Major Territory,Regular,60,110,90,170,82,788,123,27,1,64,205,59
857,01-10-2012,Colombian,Beans,Coffee,Massachusetts,East,Major Territory,Regular,50,350,330,400,72,"-3,004",402,23,1,348,474,54
315,01-10-2012,Colombian,Beans,Coffee,New York,East,Major Territory,Regular,210,330,230,540,260,"2,548",390,91,1,247,650,143
936,01-10-2012,Colombian,Beans,Coffee,Texas,South,Major Territory,Regular,350,420,340,770,239,"1,246",281,74,1,185,520,96
818,01-10-2012,Amaretto,Beans,Coffee,California,West,Major Territory,Regular,170,-20,-60,150,122,"2,555",-13,39,1,-74,109,61
626,01-10-2012,Colombian,Beans,Coffee,California,West,Major Territory,Regular,380,580,470,960,260,"2,548",390,91,1,247,650,143
303,01-10-2012,Caffe Mocha,Beans,Espresso,Colorado,Central,Major Territory,Regular,100,180,170,280,76,580,111,21,1,79,187,32
815,01-10-2012,Caffe Mocha,Beans,Espresso,Illinois,Central,Major Territory,Regular,370,520,420,890,257,"1,662",341,84,1,224,598,117
